BankAccountRepository,update,2023-03-27T19:01:47.658
Bank,checkProviders,2023-03-27T19:01:47.663
WriterFiles,writerBank,2023-03-27T19:01:47.663
Bank,addBankAccountClient,2023-03-27T19:01:47.664
BankService,create,2023-03-27T19:01:47.664
ClientService,create,2023-03-27T19:01:47.664
ClientRepository,getConnection,2023-03-27T19:01:47.665
ClientRepository,create,2023-03-27T19:01:47.677
ClientRepository,getConnection,2023-03-27T19:01:47.677
ClientRepository,verifyIsThere,2023-03-27T19:01:47.689
BankService,update,2023-03-27T19:01:47.695
ClientService,update,2023-03-27T19:01:47.695
ClientRepository,getConnection,2023-03-27T19:01:47.696
ClientRepository,update,2023-03-27T19:01:47.707
Bank,addBankAccount,2023-03-27T19:01:47.714
Bank,normalizeBankIndex,2023-03-27T19:01:47.714
BankService,create,2023-03-27T19:01:47.714
BankAccountService,create,2023-03-27T19:01:47.715
BankAccountRepository,getConnection,2023-03-27T19:01:47.715
BankAccountRepository,create,2023-03-27T19:01:47.728
BankService,update,2023-03-27T19:01:47.733
BankAccountService,update,2023-03-27T19:01:47.733
BankAccountRepository,getConnection,2023-03-27T19:01:47.733
BankAccountRepository,update,2023-03-27T19:01:47.747
Bank,addBankAccount,2023-03-27T19:01:47.753
Bank,normalizeBankIndex,2023-03-27T19:01:47.753
BankService,create,2023-03-27T19:01:47.753
BankAccountService,create,2023-03-27T19:01:47.754
BankAccountRepository,getConnection,2023-03-27T19:01:47.754
BankAccountRepository,create,2023-03-27T19:01:47.768
BankService,update,2023-03-27T19:01:47.773
BankAccountService,update,2023-03-27T19:01:47.774
BankAccountRepository,getConnection,2023-03-27T19:01:47.774
BankAccountRepository,update,2023-03-27T19:01:47.787
Bank,checkProviders,2023-03-27T19:01:47.791
WriterFiles,writerBank,2023-03-27T19:01:47.792
Bank,addLoan,2023-03-27T19:01:47.793
Bank,removeClientLoan,2023-03-27T19:01:47.793
BankService,deleteCheckBankAccount,2023-03-27T19:01:47.794
ClientService,deleteCheckBankAccount,2023-03-27T19:01:47.795
ClientRepository,getConnection,2023-03-27T19:01:47.795
ClientRepository,deleteCheckBankAccount,2023-03-27T19:01:47.811
Bank,checkProviders,2023-03-27T19:01:47.817
WriterFiles,writerBank,2023-03-27T19:01:47.817
Bank,addLoan,2023-03-27T19:01:47.817
Bank,addLoanCLient,2023-03-27T19:01:47.818
BankService,create,2023-03-27T19:01:47.819
ClientService,create,2023-03-27T19:01:47.819
ClientRepository,getConnection,2023-03-27T19:01:47.819
ClientRepository,create,2023-03-27T19:01:47.833
ClientRepository,getConnection,2023-03-27T19:01:47.833
ClientRepository,verifyIsThere,2023-03-27T19:01:47.848
BankService,update,2023-03-27T19:01:47.850
ClientService,update,2023-03-27T19:01:47.850
ClientRepository,getConnection,2023-03-27T19:01:47.851
ClientRepository,update,2023-03-27T19:01:47.861
Bank,normalizeLoanIndex,2023-03-27T19:01:47.863
BankService,create,2023-03-27T19:01:47.864
LoanService,create,2023-03-27T19:01:47.864
