BankService,create,2023-03-28T11:04:09.979494700
BankAccountService,create,2023-03-28T11:04:09.980491700
BankAccountRepository,getConnection,2023-03-28T11:04:09.981585300
BankAccountRepository,create,2023-03-28T11:04:09.995483700
BankService,update,2023-03-28T11:04:10.000485300
BankAccountService,update,2023-03-28T11:04:10.001487500
BankAccountRepository,getConnection,2023-03-28T11:04:10.001487500
BankAccountRepository,update,2023-03-28T11:04:10.010487800
Bank,checkProviders,2023-03-28T11:04:10.015487900
WriterFiles,writerBank,2023-03-28T11:04:10.016490800
Bank,addBankAccountClient,2023-03-28T11:04:10.018492900
BankService,create,2023-03-28T11:04:10.019492
ClientService,create,2023-03-28T11:04:10.019492
ClientRepository,getConnection,2023-03-28T11:04:10.020491200
ClientRepository,create,2023-03-28T11:04:10.030488800
ClientRepository,getConnection,2023-03-28T11:04:10.031483500
ClientRepository,verifyIsThere,2023-03-28T11:04:10.039487500
BankService,update,2023-03-28T11:04:10.044485700
ClientService,update,2023-03-28T11:04:10.045489200
ClientRepository,getConnection,2023-03-28T11:04:10.046492100
ClientRepository,update,2023-03-28T11:04:10.055483900
Bank,addBankAccount,2023-03-28T11:04:10.059487200
Bank,normalizeBankIndex,2023-03-28T11:04:10.060487900
BankService,create,2023-03-28T11:04:10.061485600
BankAccountService,create,2023-03-28T11:04:10.061485600
BankAccountRepository,getConnection,2023-03-28T11:04:10.062483600
BankAccountRepository,create,2023-03-28T11:04:10.070486900
BankService,update,2023-03-28T11:04:10.073502100
BankAccountService,update,2023-03-28T11:04:10.074484900
BankAccountRepository,getConnection,2023-03-28T11:04:10.075485800
BankAccountRepository,update,2023-03-28T11:04:10.083487200
Bank,addBankAccount,2023-03-28T11:04:10.090484300
Bank,normalizeBankIndex,2023-03-28T11:04:10.091482700
BankService,create,2023-03-28T11:04:10.091482700
BankAccountService,create,2023-03-28T11:04:10.092483100
BankAccountRepository,getConnection,2023-03-28T11:04:10.093504700
BankAccountRepository,create,2023-03-28T11:04:10.100483
BankService,update,2023-03-28T11:04:10.105501800
BankAccountService,update,2023-03-28T11:04:10.106486500
BankAccountRepository,getConnection,2023-03-28T11:04:10.106486500
BankAccountRepository,update,2023-03-28T11:04:10.114483900
Bank,checkProviders,2023-03-28T11:04:10.119487100
WriterFiles,writerBank,2023-03-28T11:04:10.120483600
Bank,addLoan,2023-03-28T11:04:10.121484
Bank,removeClientLoan,2023-03-28T11:04:10.122485700
BankService,deleteCheckBankAccount,2023-03-28T11:04:10.123502600
ClientService,deleteCheckBankAccount,2023-03-28T11:04:10.124505
ClientRepository,getConnection,2023-03-28T11:04:10.124505
ClientRepository,deleteCheckBankAccount,2023-03-28T11:04:10.132488300
Bank,checkProviders,2023-03-28T11:04:10.136481900
WriterFiles,writerBank,2023-03-28T11:04:10.137485500
Bank,addLoan,2023-03-28T11:04:10.139498800
Bank,addLoanCLient,2023-03-28T11:04:10.140504800
BankService,create,2023-03-28T11:04:10.140504800
ClientService,create,2023-03-28T11:04:10.141506300
ClientRepository,getConnection,2023-03-28T11:04:10.142498300
ClientRepository,create,2023-03-28T11:04:10.150505100
ClientRepository,getConnection,2023-03-28T11:04:10.151498200
ClientRepository,verifyIsThere,2023-03-28T11:04:10.160485800
BankService,update,2023-03-28T11:04:10.163485200
ClientService,update,2023-03-28T11:04:10.164487300
ClientRepository,getConnection,2023-03-28T11:04:10.165488100
ClientRepository,update,2023-03-28T11:04:10.173506
Bank,normalizeLoanIndex,2023-03-28T11:04:10.175485600
BankService,create,2023-03-28T11:04:10.176507900
LoanService,create,2023-03-28T11:04:10.177483500
LoanRepository,getConnection,2023-03-28T11:04:10.178505700
